order,run_id,instance_hash,solver,seed,budget_A,budget_B,evaluation_budget,timeout_global,timeout_per_instance,protocol_hash,normalization_hash,abma_profile_hash,collision_policy,output_directory,resume_key,command_hash,command_template
228,formal__w60__paper_aligned_hga__seed_59,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,59,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_59,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:59:d3555d782c0357d4e89fc921cf36020561f007e5662a66ffeb235360220ba52a,d3555d782c0357d4e89fc921cf36020561f007e5662a66ffeb235360220ba52a,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""59"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_59""]"
229,formal__w60__paper_aligned_hga__seed_60,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,60,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_60,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:60:6ce41f061738aeff312383c56037ec6b3b5ed7c313c23e3f4f4515c2e65ece20,6ce41f061738aeff312383c56037ec6b3b5ed7c313c23e3f4f4515c2e65ece20,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""60"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_60""]"
230,formal__w60__paper_aligned_hga__seed_61,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,61,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_61,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:61:073b04598052ca7710c32228605cc89698d059ee352ede35b754b8fb61cb103b,073b04598052ca7710c32228605cc89698d059ee352ede35b754b8fb61cb103b,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""61"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_61""]"
231,formal__w60__paper_aligned_hga__seed_62,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,62,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_62,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:62:46eff29497a77573cf484c1e129add6e8a0156d2933abf9b680b41a3e0e97bcf,46eff29497a77573cf484c1e129add6e8a0156d2933abf9b680b41a3e0e97bcf,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""62"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_62""]"
232,formal__w60__paper_aligned_hga__seed_63,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,63,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_63,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:63:30062d3c875db0d742a8333e51599aac446aa98db8e2d3dbc42cea590fbb39b4,30062d3c875db0d742a8333e51599aac446aa98db8e2d3dbc42cea590fbb39b4,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""63"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_63""]"
233,formal__w60__paper_aligned_hga__seed_64,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,64,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_64,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:64:35a0bc96ab88e46f6a200188f5b4def1f01840a52bcc80dd05a61759ad977f7e,35a0bc96ab88e46f6a200188f5b4def1f01840a52bcc80dd05a61759ad977f7e,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""64"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_64""]"
234,formal__w60__paper_aligned_hga__seed_65,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,65,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_65,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:65:502dae5a30016ddc15f13c1dee1d6fda94be9524a0b41eca462f1c1a43248c15,502dae5a30016ddc15f13c1dee1d6fda94be9524a0b41eca462f1c1a43248c15,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""65"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_65""]"
235,formal__w60__paper_aligned_hga__seed_66,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,66,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_66,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:66:0a2902eefeb37e9b6ce0b916c6facdb740c9a0807808ea21bafd9245fc6fe50a,0a2902eefeb37e9b6ce0b916c6facdb740c9a0807808ea21bafd9245fc6fe50a,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""66"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_66""]"
236,formal__w60__paper_aligned_hga__seed_67,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,67,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_67,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:67:07607a86d3ddcd61c97fd04fb82bc5e6531c38f3a1115c4f26c8beaf998235f0,07607a86d3ddcd61c97fd04fb82bc5e6531c38f3a1115c4f26c8beaf998235f0,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""67"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_67""]"
237,formal__w60__paper_aligned_hga__seed_68,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,68,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_68,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:68:1376f795b2b37da7f53ca29b78aab1ddbbef324fd5a0924a345f127a9df6dc68,1376f795b2b37da7f53ca29b78aab1ddbbef324fd5a0924a345f127a9df6dc68,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""68"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_68""]"
238,formal__w60__paper_aligned_hga__seed_69,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,69,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_69,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:69:c0962fce8a2e20447dff4b2001d1b0c36f5085b2ee536576a997dd58cd947751,c0962fce8a2e20447dff4b2001d1b0c36f5085b2ee536576a997dd58cd947751,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""69"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_69""]"
239,formal__w60__paper_aligned_hga__seed_70,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,70,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_70,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:70:3163cb4487390bc70a5db4a66020291f651e65e270068ee68cbc149522958371,3163cb4487390bc70a5db4a66020291f651e65e270068ee68cbc149522958371,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""70"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_70""]"
240,formal__w60__paper_aligned_hga__seed_71,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,paper_aligned_hga,71,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_71,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:paper_aligned_hga:71:1898233863a88a875e738a49f4479a22c02d2efeee712bf37a647016023d2533,1898233863a88a875e738a49f4479a22c02d2efeee712bf37a647016023d2533,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""71"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/paper_aligned_hga/seed_71""]"
241,formal__w60__abma__seed_42,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,abma,42,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,631b2d675e7531d04a3c019cc8013158223944074da3e42d489a5745addee1d3,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_42,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:abma:42:310348ab6e822c5fe7ae74183adf9b2bb80ced8c26df32aa7c86abb5f7466680,310348ab6e822c5fe7ae74183adf9b2bb80ced8c26df32aa7c86abb5f7466680,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""abma"", ""--seeds"", ""42"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_42""]"
242,formal__w60__abma__seed_43,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,abma,43,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,631b2d675e7531d04a3c019cc8013158223944074da3e42d489a5745addee1d3,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_43,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:abma:43:10a43dff4ba12c1f98ce1bf78a0661954fd0c1615bf27c32980c21ea7e982870,10a43dff4ba12c1f98ce1bf78a0661954fd0c1615bf27c32980c21ea7e982870,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""abma"", ""--seeds"", ""43"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_43""]"
243,formal__w60__abma__seed_44,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,abma,44,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,631b2d675e7531d04a3c019cc8013158223944074da3e42d489a5745addee1d3,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_44,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:abma:44:52be52d671269683b9cb0363255cc1e73bef7339e10bbd7b2d2f1c8c17989ca2,52be52d671269683b9cb0363255cc1e73bef7339e10bbd7b2d2f1c8c17989ca2,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""abma"", ""--seeds"", ""44"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_44""]"
244,formal__w60__abma__seed_45,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,abma,45,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,631b2d675e7531d04a3c019cc8013158223944074da3e42d489a5745addee1d3,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_45,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:abma:45:3c8b72dc8ba4e9240e9f4a8032cc04abaa9001d06087e11ee6b6a78d6abbeefa,3c8b72dc8ba4e9240e9f4a8032cc04abaa9001d06087e11ee6b6a78d6abbeefa,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""abma"", ""--seeds"", ""45"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_45""]"
245,formal__w60__abma__seed_46,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,abma,46,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,631b2d675e7531d04a3c019cc8013158223944074da3e42d489a5745addee1d3,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_46,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:abma:46:40b7144ab0cd5ad998103bb407e057959e2f520b2c09a3a31e2fffc0d5b56514,40b7144ab0cd5ad998103bb407e057959e2f520b2c09a3a31e2fffc0d5b56514,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""abma"", ""--seeds"", ""46"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_46""]"
246,formal__w60__abma__seed_47,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,abma,47,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,631b2d675e7531d04a3c019cc8013158223944074da3e42d489a5745addee1d3,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_47,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:abma:47:f937691132b5870e0e7425a86e1f5a732ecd0268b74a4aaa4adc9b87141a212b,f937691132b5870e0e7425a86e1f5a732ecd0268b74a4aaa4adc9b87141a212b,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""abma"", ""--seeds"", ""47"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_47""]"
247,formal__w60__abma__seed_48,e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2,abma,48,11000,11000,11000,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,2c969355974b9b9ca210a0a87655fdd5a442787654bfbbde0be740237b302940,631b2d675e7531d04a3c019cc8013158223944074da3e42d489a5745addee1d3,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_48,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:e7b7409b555e581a0ceea770b7e2c511bacdced8f3172021729319bd352f76d2:abma:48:46db088de4ffe83d80b7e7eae278a5bb92592491e9ce4d4c0e9ad952198afd80,46db088de4ffe83d80b7e7eae278a5bb92592491e9ce4d4c0e9ad952198afd80,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w60"", ""--solvers"", ""abma"", ""--seeds"", ""48"", ""--selected-evaluation-budget"", ""11000"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w60/abma/seed_48""]"
